0.961094,秒

迭代次数,5000,种群数量,100,变异比例,0.2
迭代次数,适值,路径
137,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
138,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
139,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
140,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
141,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
142,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
143,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
144,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
145,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
146,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
147,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
148,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
149,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
150,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
151,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
152,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
153,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
154,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
155,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
156,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
157,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
158,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
159,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
160,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
161,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
3.45374,秒

迭代次数,5000,种群数量,200,变异比例,0.2
迭代次数,适值,路径
0,60613.3,20,14,24,33,21,19,31,3,8,27,32,6,0,25,16,1,7,28,23,9,15,13,11,10,2,17,5,4,29,30,18,26,12,22,20
1,58509.5,2,32,3,26,13,7,6,11,29,5,0,12,21,10,9,14,22,28,18,20,30,24,33,8,25,31,1,15,16,27,17,4,23,19,2
2,55031.1,11,28,18,32,8,22,17,14,27,19,4,3,21,33,24,29,5,25,9,10,0,26,1,6,16,15,2,20,31,30,23,7,12,13,11
3,55031.1,11,28,18,32,8,22,17,14,27,19,4,3,21,33,24,29,5,25,9,10,0,26,1,6,16,15,2,20,31,30,23,7,12,13,11
4,55031.1,11,28,18,32,8,22,17,14,27,19,4,3,21,33,24,29,5,25,9,10,0,26,1,6,16,15,2,20,31,30,23,7,12,13,11
5,55031.1,11,28,18,32,8,22,17,14,27,19,4,3,21,33,24,29,5,25,9,10,0,26,1,6,16,15,2,20,31,30,23,7,12,13,11
6,53240.2,32,17,1,26,14,28,13,22,27,19,4,3,21,33,24,29,5,25,9,10,0,11,7,6,16,15,2,20,31,30,23,8,12,18,32
7,53240.2,32,17,1,26,14,28,13,22,27,19,4,3,21,33,24,29,5,25,9,10,0,11,7,6,16,15,2,20,31,30,23,8,12,18,32
8,52394.6,28,30,8,31,3,24,23,21,26,4,18,20,27,5,14,13,12,25,9,10,0,11,1,6,16,15,19,22,7,33,29,32,2,17,28
9,50803.4,33,11,2,23,26,7,12,16,22,30,24,17,18,15,1,29,5,6,28,3,25,4,14,0,9,10,13,19,32,20,8,21,27,31,33
10,49572.6,12,2,11,7,26,22,21,31,16,30,24,17,18,15,1,29,5,6,28,3,25,4,14,0,9,10,13,19,32,20,8,33,27,23,12
11,50803.4,33,11,2,23,26,7,12,16,22,30,24,17,18,15,1,29,5,6,28,3,25,4,14,0,9,10,13,19,32,20,8,21,27,31,33
12,50803.4,33,11,2,23,26,7,12,16,22,30,24,17,18,15,1,29,5,6,28,3,25,4,14,0,9,10,13,19,32,20,8,21,27,31,33
13,50475.8,32,28,3,30,31,23,17,21,26,4,18,20,27,5,14,13,12,25,9,10,0,11,1,6,16,15,19,22,7,33,8,29,24,2,32
14,50475.8,32,28,3,30,31,23,17,21,26,4,18,20,27,5,14,13,12,25,9,10,0,11,1,6,16,15,19,22,7,33,8,29,24,2,32
